id,area,match,key,context,en,zh,status,notes,card_id,card_set,field
car_5a05318c59fc,cards_lua,lua,,card=Voidsworn Warrior;field=effect_text;set=DU,"ENERGIZE 2E: Transform this into Voidsworn Champion. (Ignore the rest of this card's effect.)
Gain 1P.","充能 2E: 将此牌转化为誓虚冠军. (忽略此牌的其余卡牌之效果.)
获得1战力.",draft,kw_pass3,Voidsworn Warrior,DU,effect_text
car_8d0e2398fad5,cards_lua,lua,,card=Voidsworn Champion;field=display_name;set=DU,Voidsworn Champion,誓虚冠军,draft,,Voidsworn Champion,DU,display_name
car_a4fccceba376,cards_lua,lua,,card=Voidsworn Champion;field=effect_text;set=DU,Gain 4P.,获得4战力.,draft,,Voidsworn Champion,DU,effect_text
car_da8bf5770029,cards_lua,lua,,card=Azerax of the Black Watch;field=display_name;set=DU,Azerax of the Black Watch,阿泽拉克斯黑卫,draft,,Azerax of the Black Watch,DU,display_name
car_353742fee4a6,cards_lua,lua,,card=Azerax of the Black Watch;field=effect_text;set=DU,"ENERGIZE 4E: Transform this into Azerax, Nyx's Chosen. (Ignore the rest of this card's effect.)
Gain 4P.
You may banish a card in your hand or discard pile.","充能 4E: 将此牌转化为阿泽拉克斯, 尼克斯的天选者. (忽略此牌的其余卡牌之效果.)
获得4战力.
你可以从你的手牌或弃牌堆放逐一张卡牌.",draft,kw_pass3;pass13,Azerax of the Black Watch,DU,effect_text
car_aa51d8aa9ece,cards_lua,lua,,"card=Azerax, Nyx's Chosen;field=display_name;set=DU","Azerax, Nyx's Chosen",阿泽拉克斯·尼克斯的天选者,draft,,"Azerax, Nyx's Chosen",DU,display_name
car_73bac67636d7,cards_lua,lua,,"card=Azerax, Nyx's Chosen;field=effect_text;set=DU","Gain 6P.
You may banish any number of cards in your hand and/or discard pile.","获得6战力.
你可以放逐任意数量的 卡牌在你的手牌中和/或弃牌堆.",draft,,"Azerax, Nyx's Chosen",DU,effect_text
car_e5fa6ea6b1d0,cards_lua,lua,,card=Cacklecast Wretch;field=display_name;set=DU,Cacklecast Wretch,狂笑施法可怜虫,draft,,Cacklecast Wretch,DU,display_name
car_8c37370d9ed8,cards_lua,lua,,card=Cacklecast Wretch;field=effect_text;set=DU,"If you have gained 4E or more this turn, you may defeat this without paying its cost.
REWARD: Gain 4H.","若你 拥有已获得 4E或更高本回合, 你可以击败此 无需支付费用.
奖励： 获得4荣誉.",draft,,Cacklecast Wretch,DU,effect_text
car_4a2528f5c537,cards_lua,lua,,card=Oxipede;field=display_name;set=DU,Oxipede,牛蜈,draft,,Oxipede,DU,display_name
car_c48d5262b690,cards_lua,lua,,card=Oxipede;field=effect_text;set=DU,"REWARD: Gain 2H.
ENERGIZE 2E: Gain 2H.","奖励： 获得2荣誉.
充能 2E: 获得2荣誉.",draft,kw_pass3,Oxipede,DU,effect_text
car_504f749e6f5a,cards_lua,lua,,card=Phasefiend;field=display_name;set=DU,Phasefiend,相位邪魔,draft,,Phasefiend,DU,display_name
car_10bfe9bae79a,cards_lua,lua,,card=Phasefiend;field=effect_text;set=DU,REWARD: Gain 1H. You may banish a card in your hand or discard pile.,奖励： 获得1荣誉. 你可以从你的手牌或弃牌堆放逐一张卡牌.,draft,pass13,Phasefiend,DU,effect_text
car_32e201d9881d,cards_lua,lua,,card=Plunder Devil;field=display_name;set=DU,Plunder Devil,掠夺恶魔,draft,,Plunder Devil,DU,display_name
car_ad2e18055373,cards_lua,lua,,card=Plunder Devil;field=effect_text;set=DU,"REWARD: Gain 5H. You may acquire a Hero or Construct with cost 3R or less without paying its cost.
ENERGIZE 2E: Instead, you may acquire a Hero or Construct with cost 6R or less without paying its cost.","奖励： 获得5荣誉. 你可以获取一个英雄或 神器以 费用 3符文或更低无需支付费用.
充能 2E: 改为， 你可以获取一个英雄或 神器以 费用 6符文或更低无需支付费用.",draft,kw_pass3,Plunder Devil,DU,effect_text
car_3dcb27ad4ec9,cards_lua,lua,,card=Smoke Tyrant;field=display_name;set=DU,Smoke Tyrant,烟雾暴君,draft,,Smoke Tyrant,DU,display_name
car_f46bfae86a93,cards_lua,lua,,card=Smoke Tyrant;field=effect_text;set=DU,REWARD: Gain 4H. Banish the top seven cards of the center deck. ,奖励： 获得4荣誉. 放逐顶部七张卡牌的 传送门牌库.,draft,,Smoke Tyrant,DU,effect_text
car_cfd879e1b83b,cards_lua,lua,,card=Vault Lich;field=display_name;set=DU,Vault Lich,宝库巫妖,draft,,Vault Lich,DU,display_name
car_46d069ed623c,cards_lua,lua,,card=Vault Lich;field=effect_text;set=DU,"FATE: When this enters the center row, banish each card in the center row with Treasure under it.
","天命： 当此牌进入中央牌列时, 放逐每个卡牌在中央牌列以 宝藏其下它.",draft,,Vault Lich,DU,effect_text
car_3167c3ad09e4,cards_lua,lua,,card=Webclaw;field=display_name;set=DU,Webclaw,网爪,draft,,Webclaw,DU,display_name
car_193e2cd14e78,cards_lua,lua,,card=Webclaw;field=effect_text;set=DU,"REWARD: Gain 3H. Each opponent with three or more Constructs in play desroys a construct they control.
ENERGIZE 3E: Instead, each opponent destroys a Construct they control.","奖励：获得 3 荣誉。每位控制三件或更多神器的对手摧毁一件其控制的神器。
充能 3 能量：改为，每位对手摧毁一件其控制的神器。",draft,qa_pass2,Webclaw,DU,effect_text
car_cd228b4b0497,cards_lua,lua,,"card=Erabus, the Exiled;field=display_name;set=DU","Erabus, the Exiled",埃拉布斯·流放者,draft,,"Erabus, the Exiled",DU,display_name
car_f80b0c3cf317,cards_lua,lua,,"card=Erabus, the Exiled;field=effect_text;set=DU","If you have played a Dark Energy Shard this turn, you pay 2P less to defeat this.
REWARD: Transform this into Erabus, Son of Nyx and put it into your hand.","若你打出过黑暗能量碎片本回合, 你支付 2战力少支付以 击败此.
奖励： 将此牌转化为埃拉布斯, 之子的 尼克斯，并将其放入你的手牌.",draft,pass6;pass13,"Erabus, the Exiled",DU,effect_text
car_cb653d251d1d,cards_lua,lua,,"card=Erabus, Son of Nyx;field=display_name;set=DU","Erabus, Son of Nyx",埃拉布斯·之子尼克斯,draft,,"Erabus, Son of Nyx",DU,display_name
car_53e221f516b7,cards_lua,lua,,"card=Erabus, Son of Nyx;field=effect_text;set=DU",Defeat a Monster in the Void without paying its cost and put it on the bottom of the center deck.,击败一个怪物在 虚空区无需支付费用和 将它放置置于其底： 传送门牌库.,draft,,"Erabus, Son of Nyx",DU,effect_text
car_537fa3f59eea,cards_lua,lua,,card=Militia RU;field=display_name;set=RU,Militia,民兵,draft,,Militia RU,RU,display_name
car_3575ab6e7159,cards_lua,lua,,card=Militia RU;field=effect_text;set=RU,Gain 1P.,获得1战力。,draft,,Militia RU,RU,effect_text
car_551c055b741f,cards_lua,lua,,card=Apprentice RU;field=display_name;set=RU,Apprentice,学徒,draft,,Apprentice RU,RU,display_name
car_8eaf5b2a64fd,cards_lua,lua,,card=Apprentice RU;field=effect_text;set=RU,Gain 1R.,获得1符文。,draft,,Apprentice RU,RU,effect_text
car_5254cafe45fe,cards_lua,lua,,card=Mystic RU;field=display_name;set=RU,Mystic,秘教士,draft,,Mystic RU,RU,display_name
car_2a82cb8a01ec,cards_lua,lua,,card=Mystic RU;field=effect_text;set=RU,Gain 2R.,获得2符文。,draft,,Mystic RU,RU,effect_text
car_cec5fdd4e0e1,cards_lua,lua,,card=Heavy Infantry RU;field=display_name;set=RU,Heavy Infantry,重装步兵,draft,,Heavy Infantry RU,RU,display_name
car_da8b89e371ed,cards_lua,lua,,card=Heavy Infantry RU;field=effect_text;set=RU,Gain 2P.,获得2战力。,draft,,Heavy Infantry RU,RU,effect_text
car_0828df8d8449,cards_lua,lua,,card=Cultist RU;field=display_name;set=RU,Cultist,邪教徒,draft,,Cultist RU,RU,display_name
car_8c3924f95c94,cards_lua,lua,,card=Cultist RU;field=effect_text;set=RU,Reward: Gain 1H.,奖励：获得1荣誉。,draft,,Cultist RU,RU,effect_text
car_a006b1efbf23,cards_lua,lua,,"card=Dhartha, the Eternal;field=display_name;set=RU","Dhartha, the Eternal",达萨·永恒,draft,,"Dhartha, the Eternal",RU,display_name
car_15acc92dbe0e,cards_lua,lua,,"card=Dhartha, the Eternal;field=effect_text;set=RU","Reveal the top card of the center deck. Acquire or defeat that card without paying its cost.
MULTI-UNITE: You may repeat this.","展示传送门牌库顶的卡牌. 获取或 击败该 卡牌无需支付费用.
多重联合： 你可以重复此.",draft,,"Dhartha, the Eternal",RU,effect_text
car_357beddb46c5,cards_lua,lua,,card=Journeyman Outrider;field=display_name;set=RU,Journeyman Outrider,旅者先驱骑手,draft,,Journeyman Outrider,RU,display_name
car_e510784316f2,cards_lua,lua,,card=Journeyman Outrider;field=effect_text;set=RU,Acquire a Hero or Construct with cost 5R or less without paying its cost.,获取一个英雄或 神器以 费用 5符文或更低无需支付费用.,draft,,Journeyman Outrider,RU,effect_text
car_ca39a7d35236,cards_lua,lua,,card=Neophyte Mentor;field=display_name;set=RU,Neophyte Mentor,新入门者导师,draft,,Neophyte Mentor,RU,display_name
car_bba27f10e90e,cards_lua,lua,,card=Neophyte Mentor;field=effect_text;set=RU,"Draw a card.
The next Mystic or Heavy Infantry you play this turn counts as a faction of your choice.","抽一张牌。
本回合你打出的下一张秘教士或重装步兵视为你选择的一个派系。",draft,pass4,Neophyte Mentor,RU,effect_text
car_af67dbd78ef2,cards_lua,lua,,card=Sage of Lucid Dreams;field=display_name;set=,Sage of Lucid Dreams,贤者清明诸梦,draft,,Sage of Lucid Dreams,,display_name
car_a35ed534f9d5,cards_lua,lua,,card=Sage of Lucid Dreams;field=effect_text;set=,"Once this turn, banish a card in your hand. If you do, acquire a Hero with H value up to one more than that of the banished card and put it in your hand.
MULTI-UNITE: You may repeat this.","本回合一次， 从你的手牌放逐一张卡牌. 若你如此做，获取一个英雄以H值至多一 超过该 的被放逐卡牌，并将其放入你的手牌.
多重联合： 你可以重复此.",draft,pass6;pass11;pass13,Sage of Lucid Dreams,,effect_text
car_e4b3adda9641,cards_lua,lua,,card=Oziah's Familiar;field=display_name;set=RU,Oziah's Familiar,奥齐亚的使魔,draft,,Oziah's Familiar,RU,display_name
car_cfa9e9b7c4f8,cards_lua,lua,,card=Oziah's Familiar;field=effect_text;set=RU,"Defeat a Monster with cost 4P or less without paying its cost.
MULTI-UNITE: Repeat this effect.","击败一个怪物以 费用 4战力或更低无需支付费用.
多重联合： 重复此效果.",draft,,Oziah's Familiar,RU,effect_text
car_7423e417a872,cards_lua,lua,,card=Scryer of the Lidless Eye;field=display_name;set=RU,Scryer of the Lidless Eye,无目之眼占卜者,draft,,Scryer of the Lidless Eye,RU,display_name
car_41dca80f6af1,cards_lua,lua,,card=Scryer of the Lidless Eye;field=effect_text;set=RU,"Draw two card, then discard a card. If the discarded card is Enlightened, return it to your hand.","抽两 卡牌, 然后弃掉卡牌. 若已弃掉卡牌为 圣贤, 将其收回你的手牌.",draft,pass5;pass6,Scryer of the Lidless Eye,RU,effect_text
car_afc3056d3ffe,cards_lua,lua,,card=Disciple of Oziah;field=display_name;set=RU,Disciple of Oziah,之徒·奥齐亚,draft,,Disciple of Oziah,RU,display_name
car_71ce210fb9e6,cards_lua,lua,,card=Disciple of Oziah;field=effect_text;set=RU,"While this is in your hand, if you have played another Enlightened Hero this turn, transform this into Scion of Oziah.
Defeat a Monster with cost 3P or less without paying its cost.","当此 为在你的手牌中, 若你 已打出另一圣贤英雄本回合, 将此牌转化为后裔· 奥齐亚.
击败一个怪物以 费用 3战力或更低无需支付费用.",draft,pass6,Disciple of Oziah,RU,effect_text
car_243c03bbb918,cards_lua,lua,,card=Scion of Oziah;field=display_name;set=RU,Scion of Oziah,后裔·奥齐亚,draft,,Scion of Oziah,RU,display_name
car_f2c82efeca68,cards_lua,lua,,card=Scion of Oziah;field=effect_text;set=RU,Defeat a Monster with cost 5P or less without paying its cost.,击败一个怪物以 费用 5战力或更低无需支付费用.,draft,,Scion of Oziah,RU,effect_text
car_b28c36db13a0,cards_lua,lua,,"card=Vir, Ascetic Master;field=display_name;set=RU","Vir, Ascetic Master",维尔·苦行僧大师,draft,,"Vir, Ascetic Master",RU,display_name
car_28cf7925b5f1,cards_lua,lua,,"card=Vir, Ascetic Master;field=effect_text;set=RU","While this is in your hand, if you have played a Hero of every faction this turn, transform this into Vir, Ephemeral Guru.
Acquire a Hero in the center row without paying its cost and put it in your hand.","当此 为在你的手牌中, 若你 已打出英雄的 每个派系本回合, 将此牌转化为维尔, 昙花古鲁.
获取中央牌列的一张英雄无需支付费用，并将其放入你的手牌.",draft,pass6;pass13,"Vir, Ascetic Master",RU,effect_text
car_1c06c804f387,cards_lua,lua,,"card=Vir, Ephemeral Guru;field=display_name;set=RU","Vir, Ephemeral Guru",维尔·昙花古鲁,draft,,"Vir, Ephemeral Guru",RU,display_name
car_01c2c1e445c4,cards_lua,lua,,"card=Vir, Ephemeral Guru;field=effect_text;set=RU",Acquire all Heroes in the center row without paying their costs and put them in your hand.,获取所有英雄在中央牌列无需支付费用和 放置它们在你的手牌中.,draft,,"Vir, Ephemeral Guru",RU,effect_text
car_101a191cfd3b,cards_lua,lua,,card=Forgotten Scripture;field=display_name;set=RU,Forgotten Scripture,遗忘经文,draft,,Forgotten Scripture,RU,display_name
car_76681288082f,cards_lua,lua,,card=Forgotten Scripture;field=effect_text;set=RU,"If you have played two of more Enlightened Heroes this turn, transform this into Mantra of True Sight.","若你打出过两 的更多圣贤英雄本回合, 将此牌转化为真言的 真正视界.",draft,,Forgotten Scripture,RU,effect_text
car_906e7e6a6b01,cards_lua,lua,,card=Mantra of True Sight;field=display_name;set=RU,Mantra of True Sight,真言真正视界,draft,,Mantra of True Sight,RU,display_name
car_aa31cb98ea7b,cards_lua,lua,,card=Mantra of True Sight;field=effect_text;set=RU,"Once per turn, you may draw a card.",每回合一次，你可以抽一张牌.,draft,,Mantra of True Sight,RU,effect_text
car_19d3896015af,cards_lua,lua,,card=Animus of the Wild;field=display_name;set=RU,Animus of the Wild,魂魄荒野,draft,,Animus of the Wild,RU,display_name
car_5527f4e29784,cards_lua,lua,,card=Animus of the Wild;field=effect_text;set=RU,"Gain 2R.
You pay 1R less the next time you acquire a Hero this turn.","获得2符文.
你少支付 1 符文下次你获取一个英雄本回合.",draft,pass6,Animus of the Wild,RU,effect_text
car_3b904781be25,cards_lua,lua,,"card=Cetra, Matron of Stars;field=display_name;set=RU","Cetra, Matron of Stars",星辰主母塞特拉,draft,,"Cetra, Matron of Stars",RU,display_name
car_0338ead8fbb6,cards_lua,lua,,"card=Cetra, Matron of Stars;field=effect_text;set=RU","Once this turn, acquire a Hero without paying its cost. Put it on top of your deck.
MULTI-UNITE: You may repeat this.","本回合一次， 获取一个英雄无需支付费用. 将它放置放到你的牌库顶.
多重联合： 你可以重复此.",draft,pass11,"Cetra, Matron of Stars",RU,effect_text
car_21b80120d35a,cards_lua,lua,,card=Everbloom Clique;field=display_name;set=RU,Everbloom Clique,永绽小圈子,draft,,Everbloom Clique,RU,display_name
car_081f1958540a,cards_lua,lua,,card=Everbloom Clique;field=effect_text;set=RU,"Gain 2H.
MULTI-UNITE: Gain 1H.","获得2荣誉.
多重联合： 获得1荣誉.",draft,,Everbloom Clique,RU,effect_text
car_aeafe658d9b3,cards_lua,lua,,card=Snapdragon Witch;field=display_name;set=RU,Snapdragon Witch,金鱼草女巫,draft,,Snapdragon Witch,RU,display_name
car_6219ffcd49d6,cards_lua,lua,,card=Snapdragon Witch;field=effect_text;set=RU,"Gain 1H.
Draw a card.
If you have more H than every other player, draw an additional card.","获得1荣誉.
抽一张牌.
若你 拥有更多H于每个其他玩家, 额外抽一张牌.",draft,pass6,Snapdragon Witch,RU,effect_text
car_63e1780c935d,cards_lua,lua,,card=Wolf Shaman RU;field=display_name;set=RU,Wolf Shaman,狼萨满,draft,,Wolf Shaman RU,RU,display_name
car_ab789a20be4b,cards_lua,lua,,card=Wolf Shaman RU;field=effect_text;set=RU,"Gain 1R.
Draw a card.",获得1符文。抽一张牌。,draft,,Wolf Shaman RU,RU,effect_text
car_b4fde4a8c78e,cards_lua,lua,,card=Disciple of Cetra;field=display_name;set=RU,Disciple of Cetra,之徒·塞特拉,draft,,Disciple of Cetra,RU,display_name
car_c1fcfe7808b0,cards_lua,lua,,card=Disciple of Cetra;field=effect_text;set=RU,"While this is in your hand, if you have played another Lifebound Hero this turn, transform this into Scion of Cetra.
Gain 1R and 1H.","当此 为在你的手牌中, 若你 已打出另一命约英雄本回合, 将此牌转化为后裔· 塞特拉.
获得1符文和 1荣誉.",draft,pass6,Disciple of Cetra,RU,effect_text
car_72327cccff13,cards_lua,lua,,card=Scion of Cetra;field=display_name;set=RU,Scion of Cetra,后裔·塞特拉,draft,,Scion of Cetra,RU,display_name
car_7d33401a3ec6,cards_lua,lua,,card=Scion of Cetra;field=effect_text;set=RU,Gain 2R and 2H.,获得2符文和 2荣誉.,draft,,Scion of Cetra,RU,effect_text
car_9ae4afaabcac,cards_lua,lua,,"card=Remus, Pack Guardian;field=display_name;set=RU","Remus, Pack Guardian",雷穆斯·兽群守卫,draft,,"Remus, Pack Guardian",RU,display_name
car_0457798073e1,cards_lua,lua,,"card=Remus, Pack Guardian;field=effect_text;set=RU","While this is in your hand, if you have gained 3H or more this turn, transform this into Remus, Wild Emissary.
Gain 3R.","当此 为在你的手牌中, 若你 拥有已获得 3荣誉或更高本回合, 将此牌转化为雷穆斯, 荒野使者.
获得3符文.",draft,,"Remus, Pack Guardian",RU,effect_text
car_040d57d7d099,cards_lua,lua,,"card=Remus, Wild Emissary;field=display_name;set=RU","Remus, Wild Emissary",雷穆斯·荒野使者,draft,,"Remus, Wild Emissary",RU,display_name
car_15602b3ad5f8,cards_lua,lua,,"card=Remus, Wild Emissary;field=effect_text;set=RU","Gain 3R.
You may spend R as through it was P this turn.","获得3符文.
你可以花费R作为穿过它 曾是P本回合.",draft,,"Remus, Wild Emissary",RU,effect_text
car_dea584d92c56,cards_lua,lua,,card=Druid's Wreath;field=display_name;set=RU,Druid's Wreath,德鲁伊花环,draft,,Druid's Wreath,RU,display_name
